UserID,PromptID,PMCID,Valid Label,Valid Reasoning,Label,Annotations,Label Code,In Abstract,Evidence Start,Evidence End
0,41,2674549,True,True,no significant difference,"No difference in the improvement in median HAQ-DI score was observed between group 2 and group 1 (−0.13; p = 0.240). Overall, 38.6% of patients in group 1, 45.3% of patients in group 2 (p = 0.276), 68.2% of patients in group 3 (p<0.001) and 72.1% of patients in group 4 (p<0.001) achieved a reduction in HAQ-DI score of 0.25 or greater.",0,True,21058,21395
1,41,2674549,True,True,no significant difference,"At week 24, median improvements from baseline in HAQ-DI scores were 0.13, 0.13 (p?=?0.240), 0.38 (p<0.001) and 0.50 (p<0.001), respectively.",0,True,1420,1561
2,41,2674549,True,True,no significant difference,"Patients were randomly assigned in a 3 : 3 : 2 : 2 ratio to receive placebo injections plus methotrexate capsules (group 1, n ?=? 133), golimumab 100 mg injections plus placebo capsules (group 2, n ?=? 133), golimumab 50 mg injections plus methotrexate capsules (group 3, n ?=? 89), or golimumab 100 mg injections plus methotrexate capsules (group 4, n ?=? 89).",0,True,396,756
2,41,2674549,True,True,no significant difference,No difference in the improvement in median HAQ-DI score was observed between group 2 and group 1 (?0.13; p?=?0.240).,0,True,21059,21174
3,41,2674549,True,True,no significant difference,"At week 24, median improvements from baseline in HAQ-DI scores were 0.13, 0.13 (p?=?0.240),",0,True,1420,1512
0,42,2674549,True,True,significantly increased,"At week 24, patients in the combined groups 3 and 4 also showed significantly greater improvement in the median HAQ-DI score (−0.44, p<0.001) compared with group 1 (−0.13), with improvements of −0.38 (p = 0.001) in group 3 and −0.50 (p<0.001) in group 4 (table 2).",1,True,20793,21057
1,42,2674549,True,True,significantly increased,"The proportion of patients who achieved an ACR20 response at week 14 was 33.1% in the placebo plus methotrexate group, 44.4% (p?=?0.059) in the golimumab 100 mg plus placebo group, 55.1% (p?=?0.001) in the golimumab 50 mg plus methotrexate group and 56.2% (p<0.001) in the golimumab 100 mg plus methotrexate group. At week 24, median improvements from baseline in HAQ-DI scores were 0.13, 0.13 (p?=?0.240), 0.38 (p<0.001) and 0.50 (p<0.001), respectively.",1,True,1105,1561
2,42,2674549,True,True,significantly increased,"Patients were randomly assigned in a 3 : 3 : 2 : 2 ratio to receive placebo injections plus methotrexate capsules (group 1, n ?=? 133), golimumab 100 mg injections plus placebo capsules (group 2, n ?=? 133), golimumab 50 mg injections plus methotrexate capsules (group 3, n ?=? 89), or golimumab 100 mg injections plus methotrexate capsules (group 4, n ?=? 89).",1,True,396,756
2,42,2674549,True,True,significantly increased,"At week 24, median improvements from baseline in HAQ-DI scores were 0.13, 0.13 (p?=?0.240), 0.38 (p<0.001) and 0.50 (p<0.001), respectively.",1,True,1421,1560
3,42,2674549,True,True,significantly increased,"At week 24, median improvements from baseline in HAQ-DI scores were 0.13, 0.13 (p?=?0.240), 0.38 (p<0.001) and 0.50 (p<0.001), respectively",1,True,1420,1561
0,43,2674549,True,True,significantly increased,"At week 24, patients in the combined groups 3 and 4 also showed significantly greater improvement in the median HAQ-DI score (−0.44, p<0.001) compared with group 1 (−0.13), with improvements of −0.38 (p = 0.001) in group 3 and −0.50 (p<0.001) in group 4 (table 2).",1,True,20793,21057
1,43,2674549,True,True,significantly increased,"The proportion of patients who achieved an ACR20 response at week 14 was 33.1% in the placebo plus methotrexate group, 44.4% (p?=?0.059) in the golimumab 100 mg plus placebo group, 55.1% (p?=?0.001) in the golimumab 50 mg plus methotrexate group and 56.2% (p<0.001) in the golimumab 100 mg plus methotrexate group. At week 24, median improvements from baseline in HAQ-DI scores were 0.13, 0.13 (p?=?0.240), 0.38 (p<0.001) and 0.50 (p<0.001), respectively.",1,True,1105,1561
2,43,2674549,True,True,significantly increased,"Patients were randomly assigned in a 3 : 3 : 2 : 2 ratio to receive placebo injections plus methotrexate capsules (group 1, n ?=? 133), golimumab 100 mg injections plus placebo capsules (group 2, n ?=? 133), golimumab 50 mg injections plus methotrexate capsules (group 3, n ?=? 89), or golimumab 100 mg injections plus methotrexate capsules (group 4, n ?=? 89).",1,True,396,756
2,43,2674549,True,True,significantly increased,"At week 24, median improvements from baseline in HAQ-DI scores were 0.13, 0.13 (p?=?0.240), 0.38 (p<0.001) and 0.50 (p<0.001), respectively.",1,True,1421,1560
3,43,2674549,True,True,significantly increased,"At week 24, median improvements from baseline in HAQ-DI scores were 0.13, 0.13 (p?=?0.240), 0.38 (p<0.001) and 0.50 (p<0.001), respectively.",1,True,1420,1561
0,44,2674549,True,True,significantly increased,"The numbers of serious adverse events and serious infections per patient-year were greater in group 4 than in groups 1, 2 or 3; however, the 95% CI were wide and overlapping.",1,True,24890,25065
1,44,2674549,False,False,no significant difference,"During the placebo-controlled portion of the study (to week 16), serious adverse events occurred in 2.3%, 3.8%, 5.6% and 9.0% of patients",0,False,1561,1700
2,44,2674549,False,False,no significant difference,"The numbers of serious adverse events and serious infections per patient-year were greater in group 4 than in groups 1, 2 or 3; however, the 95% CI were wide and overlapping.",0,False,24890,25065
3,44,2674549,True,True,significantly increased,"Serious adverse events occurred in 2.3%, 3.8%, 5.6% and 9.0% of patients, respectively.",1,False,23630,23716
3,44,2674549,True,True,significantly increased,"The numbers of serious adverse events and serious infections per patient-year were greater in group 4 than in groups 1, 2 or 3;",1,False,24891,25017
3,44,2674549,True,True,significantly increased,"<td align=""left"" colspan=""1"" rowspan=""1"">Serious adverse events</td><td align=""char"" colspan=""1"" rowspan=""1"">5 (3.7%)</td><td align=""char"" colspan=""1"" rowspan=""1"">0.09 (0.03 to 0.21)</td><td align=""char"" colspan=""1"" rowspan=""1"">8 (6.0%)</td><td align=""char"" colspan=""1"" rowspan=""1"">0.11 (0.06 to 0.19)</td><td align=""char"" colspan=""1"" rowspan=""1"">9 (4.2%)</td><td align=""char"" colspan=""1"" rowspan=""1"">0.08 (0.04 to 0.14)</td><td align=""char"" colspan=""1"" rowspan=""1"">13 (12.4%)</td><td align=""char"" colspan=""1"" rowspan=""1"">0.18 (0.10 to 0.30)</td>",1,False,17076,17626
0,45,2674549,True,True,significantly increased,"The numbers of serious adverse events and serious infections per patient-year were greater in group 4 than in groups 1, 2 or 3; however, the 95% CI were wide and overlapping.",1,True,24890,25065
1,45,2674549,False,False,no significant difference,"During the placebo-controlled portion of the study (to week 16), serious adverse events occurred in 2.3%, 3.8%, 5.6% and 9.0% of patients and serious infections occurred in 0.8%, 0.8%, 2.2% and 5.6%, respectively.


Conclusion:",0,False,1560,1797
2,45,2674549,False,False,no significant difference,"The numbers of serious adverse events and serious infections per patient-year were greater in group 4 than in groups 1, 2 or 3; however, the 95% CI were wide and overlapping.",0,False,24890,25065
3,45,2674549,True,True,significantly increased,"<td align=""left"" colspan=""1"" rowspan=""1"">Serious adverse events</td><td align=""char"" colspan=""1"" rowspan=""1"">5 (3.7%)</td><td align=""char"" colspan=""1"" rowspan=""1"">0.09 (0.03 to 0.21)</td><td align=""char"" colspan=""1"" rowspan=""1"">8 (6.0%)</td><td align=""char"" colspan=""1"" rowspan=""1"">0.11 (0.06 to 0.19)</td><td align=""char"" colspan=""1"" rowspan=""1"">9 (4.2%)</td><td align=""char"" colspan=""1"" rowspan=""1"">0.08 (0.04 to 0.14)</td><td align=""char"" colspan=""1"" rowspan=""1"">13 (12.4%)</td><td align=""char"" colspan=""1"" rowspan=""1"">0.18 (0.10 to 0.30)</td>",1,False,17076,17626
3,45,2674549,True,True,significantly increased,"The numbers of serious adverse events and serious infections per patient-year were greater in group 4 than in groups 1, 2 or 3;",1,False,24891,25017
0,46,2674549,True,True,significantly increased,"The numbers of serious adverse events and serious infections per patient-year were greater in group 4 than in groups 1, 2 or 3; however, the 95% CI were wide and overlapping.",1,True,24890,25065
1,46,2674549,False,False,no significant difference,"The proportion of patients who achieved an ACR20 response at week 14 was 33.1% in the placebo plus methotrexate group, 44.4% (p?=?0.059) in the golimumab 100 mg plus placebo group, 55.1% (p?=?0.001) in the golimumab 50 mg plus methotrexate group and 56.2% (p<0.001) in the golimumab 100 mg plus methotrexate group.",0,False,1105,1419
1,46,2674549,False,False,no significant difference,"During the placebo-controlled portion of the study (to week 16), serious adverse events occurred in 2.3%, 3.8%, 5.6% and 9.0% of patients and serious infections occurred in 0.8%, 0.8%, 2.2% and 5.6%, respectively.",0,False,1562,1774
2,46,2674549,False,False,no significant difference,"The numbers of serious adverse events and serious infections per patient-year were greater in group 4 than in groups 1, 2 or 3; however, the 95% CI were wide and overlapping.",0,False,24890,25065
3,46,2674549,False,False,no significant difference,"serious adverse events occurred in 2.3%, 3.8%, 5.6% and 9.0% of patients and serious infections occurred in 0.8%, 0.8%, 2.2% and 5.6%, respectively.",0,False,1626,1775
0,47,524504,True,True,significantly decreased,"The induction-delivery interval was significantly lower in the misoprostol group than in the dinoprostone group (11.9 h vs. 15.5 h, p < 0.001).",-1,True,897,1041
1,47,524504,True,True,significantly decreased,"The induction-delivery interval was significantly lower in the misoprostol group than in the dinoprostone group (11.9 h vs. 15.5 h, p < 0.001).",-1,True,897,1041
2,47,524504,True,True,significantly decreased,"<td colspan=""6""><hr></td>",-1,True,213,251
3,47,524504,True,True,significantly decreased,"The induction-delivery interval was significantly lower in the misoprostol group than in the dinoprostone group (11.9 h vs. 15.5 h, p < 0.001).",-1,True,897,1041
0,48,524504,True,True,significantly increased,"With misoprostol, more women delivered within 12 hours (57.5% vs. 32.5%, p < 0.01) and 24 hours (98.7% vs. 91.4%, p < 0.05)",1,True,1041,1165
1,48,524504,True,True,significantly increased,"With misoprostol, more women delivered within 12 hours (57.5% vs. 32.5%, p < 0.01) and 24 hours (98.7% vs. 91.4%, p < 0.05),",1,True,1041,1166
2,48,524504,True,True,significantly increased,"With misoprostol, more women delivered within 12 hours (57.5% vs. 32.5%, p < 0.01) and 24 hours (98.7% vs. 91.4%, p < 0.05), spontaneous rupture of the membranes occurred more frequently (38.8% vs. 20.5%, p < 0.05),",1,True,1041,1256
3,48,524504,True,True,significantly increased,"<td colspan=""6""><hr></td>",1,True,213,251
0,49,524504,True,True,significantly increased,,1,True,-1,0
1,49,524504,True,True,significantly increased,"With misoprostol, more women delivered within 12 hours (57.5% vs. 32.5%, p < 0.01) and 24 hours (98.7% vs. 91.4%, p < 0.05),",1,True,1041,1166
2,49,524504,True,True,significantly increased,"With misoprostol, more women delivered within 12 hours (57.5% vs. 32.5%, p < 0.01) and 24 hours (98.7% vs. 91.4%, p < 0.05),",1,True,1041,1166
3,49,524504,True,True,significantly increased,"With misoprostol, more women delivered within 12 hours (57.5% vs. 32.5%, p < 0.01) and 24 hours (98.7% vs. 91.4%, p < 0.05),",1,True,1041,1166
0,50,524504,True,True,significantly increased,"spontaneous rupture of the membranes occurred more frequently (38.8% vs. 20.5%, p < 0.05)",1,True,1166,1256
1,50,524504,True,True,significantly increased,"With misoprostol, more women delivered within 12 hours (57.5% vs. 32.5%, p < 0.01) and 24 hours (98.7% vs. 91.4%, p < 0.05), spontaneous rupture of the membranes occurred more frequently (38.8% vs. 20.5%, p < 0.05), there was less need for oxytocin augmentation (65.8% vs. 81.5%, p < 0.05)",1,True,1041,1331
2,50,524504,True,True,significantly increased,"With misoprostol, more women delivered within 12 hours (57.5% vs. 32.5%, p < 0.01) and 24 hours (98.7% vs. 91.4%, p < 0.05), spontaneous rupture of the membranes occurred more frequently (38.8% vs. 20.5%, p < 0.05), there was less need for oxytocin augmentation (65.8% vs. 81.5%, p < 0.05) and fewer additional doses were required (7.5% vs. 22%, p < 0.05).",1,True,1041,1397
3,50,524504,True,True,significantly increased,". With misoprostol, more women delivered within 12 hours (57.5% vs. 32.5%, p < 0.01) and 24 hours (98.7% vs. 91.4%, p < 0.05), spontaneous rupture of the membranes occurred more frequently (38.8% vs. 20.5%, p < 0.05)",1,True,1039,1256
0,51,524504,True,True,significantly decreased,"there was less need for oxytocin augmentation (65.8% vs. 81.5%, p < 0.05) and fewer additional doses were required (7.5% vs. 22%, p < 0.05)",-1,True,1257,1397
1,51,524504,True,True,significantly decreased,"With misoprostol, more women delivered within 12 hours (57.5% vs. 32.5%, p < 0.01) and 24 hours (98.7% vs. 91.4%, p < 0.05), spontaneous rupture of the membranes occurred more frequently (38.8% vs. 20.5%, p < 0.05), there was less need for oxytocin augmentation (65.8% vs. 81.5%, p < 0.05) and fewer additional doses were required (7.5% vs. 22%, p < 0.05).",-1,True,1041,1397
2,51,524504,True,True,significantly decreased,"With misoprostol, more women delivered within 12 hours (57.5% vs. 32.5%, p < 0.01) and 24 hours (98.7% vs. 91.4%, p < 0.05), spontaneous rupture of the membranes occurred more frequently (38.8% vs. 20.5%, p < 0.05), there was less need for oxytocin augmentation (65.8% vs. 81.5%, p < 0.05) and fewer additional doses were required (7.5% vs. 22%, p < 0.05).",-1,True,1041,1397
3,51,524504,True,True,significantly decreased,"there was less need for oxytocin augmentation (65.8% vs. 81.5%, p < 0.05)",-1,True,1257,1331
0,52,524504,True,True,no significant difference,"Although not statistically significant, a lower Caesarean section (CS) rate was observed with misoprostol (7.5% vs. 13.3%, p > 0.05) but with the disadvantage of higher abnormal fetal heart rate (FHR) tracings (22.5% vs. 12%, p > 0.05).",0,True,1398,1634
1,52,524504,True,True,no significant difference,"Although not statistically significant, a lower Caesarean section (CS) rate was observed with misoprostol (7.5% vs. 13.3%, p > 0.05)",0,True,1398,1531
2,52,524504,True,True,no significant difference,"Although not statistically significant, a lower Caesarean section (CS) rate was observed with misoprostol (7.5% vs. 13.3%, p > 0.05) but with the disadvantage of higher abnormal fetal heart rate (FHR) tracings (22.5% vs. 12%, p > 0.05).",0,True,1398,1634
3,52,524504,True,True,no significant difference,"Although not statistically significant, a lower Caesarean section (CS) rate was observed with misoprostol",0,True,1398,1505
0,53,524504,True,True,no significant difference,"Although not statistically significant, a lower Caesarean section (CS) rate was observed with misoprostol (7.5% vs. 13.3%, p > 0.05) but with the disadvantage of higher abnormal fetal heart rate (FHR) tracings (22.5% vs. 12%, p > 0.05).",0,True,1398,1634
1,53,524504,True,True,no significant difference,"Although not statistically significant, a lower Caesarean section (CS) rate was observed with misoprostol (7.5% vs. 13.3%, p > 0.05) but with the disadvantage of higher abnormal fetal heart rate (FHR) tracings (22.5% vs. 12%, p > 0.05).",0,True,1398,1634
2,53,524504,True,True,no significant difference,"Although not statistically significant, a lower Caesarean section (CS) rate was observed with misoprostol (7.5% vs. 13.3%, p > 0.05) but with the disadvantage of higher abnormal fetal heart rate (FHR) tracings (22.5% vs. 12%, p > 0.05).",0,True,1398,1634
3,53,524504,True,True,no significant difference,"<td colspan=""6""><hr></td>",0,True,213,251
0,54,524504,True,True,significantly increased,"However, uterine tachysystole (p < 0.05)) and meconium stained amniotic fluid (p > 0.05) occurred more often in the misoprostol group as did abnormal heart rate tracing (22.5% vs.12%, p > 0.05)",1,False,13332,13526
1,54,524504,True,True,significantly increased,"However, uterine tachysystole (p < 0.05)) and meconium stained amniotic fluid (p > 0.05) occurred more often in the misoprostol group as did abnormal heart rate tracing (22.5% vs.12%, p > 0.05) (Table 1).",1,True,13332,13536
2,54,524504,True,True,significantly increased,"However, uterine tachysystole (p < 0.05)) and meconium stained amniotic fluid (p > 0.05) occurred more often in the misoprostol group as did abnormal heart rate tracing (22.5% vs.12%, p > 0.05) (Table 1).",1,True,13333,13535
2,54,524504,True,True,significantly increased,"Table 1

Obstetrical Outcomes",1,True,13540,13568
2,54,524504,True,True,significantly increased,Misoprostol n = 80 (%)	Dinoprostone n = 83 (%)	Statistical significance,1,True,13569,13640
2,54,524504,True,True,significantly increased,Uterine Tachysystole	10 (12.6%)	3 (3.6%)	p < 0.05,1,True,14136,14185
3,54,524504,True,True,significantly increased,uterine tachysystole (p < 0.05)) and meconium stained amniotic fluid (p > 0.05) occurred more often in the misoprostol group,1,True,13341,13467
0,55,524504,True,True,no significant difference,Uterine Hyperstimulation 2 (2.5%) 1 (1.2%) NS,0,False,14185,14232
1,55,524504,True,True,no significant difference,Uterine Hyperstimulation	2 (2.5%)	1 (1.2%)	NS,0,False,14185,14232
2,55,524504,True,True,no significant difference,"Table 1

Obstetrical Outcomes",0,False,13540,13568
2,55,524504,True,True,no significant difference,Misoprostol n = 80 (%)	Dinoprostone n = 83 (%)	Statistical significance,0,False,13569,13640
2,55,524504,True,True,no significant difference,Uterine Hyperstimulation	2 (2.5%)	1 (1.2%)	NS,0,False,14183,14227
3,55,524504,True,True,no significant difference,"<td colspan=""6""><hr></td>",0,False,213,251
0,56,524504,True,True,no significant difference,Meconium stained AF 15 (18.8%) 7 (9.6%) NS,0,True,14056,14100
1,56,524504,True,True,no significant difference,Meconium stained AF	15 (18.8%)	7 (9.6%)	NS,0,False,14056,14100
2,56,524504,True,True,no significant difference,"However, uterine tachysystole (p < 0.05)) and meconium stained amniotic fluid (p > 0.05) occurred more often in the misoprostol group as did abnormal heart rate tracing (22.5% vs.12%, p > 0.05) (Table 1).",0,False,13333,13535
2,56,524504,True,True,no significant difference,Misoprostol n = 80 (%)	Dinoprostone n = 83 (%)	Statistical significance,0,False,13569,13640
2,56,524504,True,True,no significant difference,Meconium stained AF	15 (18.8%)	7 (9.6%)	NS,0,False,14054,14095
3,56,524504,True,True,no significant difference,"<td colspan=""6""><hr></td>",0,False,213,251
0,57,524504,True,True,no significant difference,Perinatal death 0 1(1.2%) NS,0,True,16306,16336
1,57,524504,True,True,no significant difference,Perinatal death	0	1(1.2%)	NS,0,False,16306,16336
2,57,524504,True,True,no significant difference,"Table 3

Neonatal Outcomes",0,False,16164,16189
2,57,524504,True,True,no significant difference,Misoprostol n = 80 (%)	Dinoprostone n = 83 (%)	Statistical significance,0,False,13569,13640
2,57,524504,True,True,no significant difference,Perinatal death	0	1(1.2%)	NS,0,False,16304,16331
3,57,524504,True,True,no significant difference,Perinatal death 0 1(1.2%) NS ,0,False,16306,16336
0,58,524504,True,True,no significant difference,Neonatal resuscitation 9 (11.3%) 9 (10.8%) NS,0,True,16335,16382
1,58,524504,True,True,no significant difference,"More neonates in the misoprostol group had first minute Apgar scores lower than 7 (12.6% vs. 6.1%, p > 0.05), or needed neonatal resuscitation (11.4% vs. 9.9%, p > 0.05) but none of the babies had birth asphyxia",0,True,15526,15737
1,58,524504,True,True,no significant difference,Neonatal resuscitation	9 (11.3%)	9 (10.8%)	NS,0,True,16333,16377
2,58,524504,True,True,no significant difference,"More neonates in the misoprostol group had first minute Apgar scores lower than 7 (12.6% vs. 6.1%, p > 0.05), or needed neonatal resuscitation (11.4% vs. 9.9%, p > 0.05) but none of the babies had birth asphyxia [23].",0,True,15526,15741
2,58,524504,True,True,no significant difference,"Table 3

Neonatal Outcomes",0,True,16164,16189
2,58,524504,True,True,no significant difference,Misoprostol n = 80 (%)	Dinoprostone n = 83 (%)	Statistical significance,0,True,13569,13640
2,58,524504,True,True,no significant difference,Neonatal resuscitation	9 (11.3%)	9 (10.8%)	NS,0,True,16333,16377
3,58,524504,True,True,no significant difference,Neonatal resuscitation	9 (11.3%)	9 (10.8%),0,True,16335,16378
0,59,524504,True,True,no significant difference,Cord blood pH (arterial)1 7.28 ± 0.05 7.27 ± 0.05 NS,0,True,16530,16585
1,59,524504,True,True,no significant difference,The mean cord pH and the base deficit were comparable in the two groups.,0,True,15743,15816
2,59,524504,True,True,no significant difference,"Table 3

Neonatal Outcomes",0,True,16164,16189
2,59,524504,True,True,no significant difference,Misoprostol n = 80 (%)	Dinoprostone n = 83 (%)	Statistical significance,0,True,13569,13640
2,59,524504,True,True,no significant difference,Cord blood pH (arterial)1	7.28 � 0.05	7.27 � 0.05	NS,0,True,16529,16581
3,59,524504,True,True,no significant difference,Cord blood pH (arterial)1	7.28 ± 0.05	7.27 ± 0.05	NS,0,True,16530,16585
0,60,524504,True,True,no significant difference,Hyperbilirubinemia 2 9 (11.3%) 5 (6.0%) NS,0,True,16710,16755
1,60,524504,True,True,no significant difference,Hyperbilirubinemia 2	9 (11.3%)	5 (6.0%)	NS,0,True,16710,16755
2,60,524504,True,True,no significant difference,"Table 3

Neonatal Outcomes
Hyperbilirubinemia",0,True,16158,16203
2,60,524504,True,True,no significant difference,Misoprostol n = 80 (%)	Dinoprostone n = 83 (%)	Statistical significance,0,True,13569,13640
2,60,524504,True,True,no significant difference,9 (11.3%)	5 (6.0%)	NS,0,True,16731,16750
3,60,524504,True,True,no significant difference,Hyperbilirubinemia 2	9 (11.3%)	5 (6.0%)	NS,0,True,16710,16755
0,61,524504,True,True,no significant difference,Birth trauma 3 0 2 (2.5%) NS,0,True,16754,16785
1,61,524504,True,True,no significant difference,Birth trauma 3	0	2 (2.5%)	NS,0,True,16754,16785
2,61,524504,True,True,no significant difference,"Table 3

Neonatal Outcomes",0,True,16164,16189
2,61,524504,True,True,no significant difference,Misoprostol n = 80 (%)	Dinoprostone n = 83 (%)	Statistical significance,0,True,13569,13640
2,61,524504,True,True,no significant difference,Birth trauma 3	0	2 (2.5%)	NS,0,True,16752,16780
3,61,524504,True,True,no significant difference,Birth trauma 3	0	2 (2.5%)	NS,0,True,16754,16785
0,62,1764008,True,True,no significant difference,There was no statistical difference in rates of vacuum-assisted delivery rate.,0,True,1128,1207
1,62,1764008,True,True,no significant difference,"There was no statistical difference in rates of vacuum-assisted delivery rate. Cesarean deliveries, as a consequence of fetal bradycardia or dystocia, did not differ significantly between the groups.",0,True,1128,1328
2,62,1764008,True,True,no significant difference,There was no statistical difference in rates of vacuum-assisted delivery rate.,0,True,1128,1207
3,62,1764008,True,True,no significant difference,There was no statistical difference in rates of vacuum-assisted delivery rate.,0,True,1128,1207
0,63,1764008,True,True,no significant difference,"Cesarean deliveries, as a consequence of fetal bradycardia or dystocia, did not differ significantly between the groups.",0,True,1207,1328
1,63,1764008,True,True,no significant difference,"There was no statistical difference in rates of vacuum-assisted delivery rate. Cesarean deliveries, as a consequence of fetal bradycardia or dystocia, did not differ significantly between the groups.",0,True,1128,1328
2,63,1764008,True,True,no significant difference,"Cesarean deliveries, as a consequence of fetal bradycardia or dystocia, did not differ significantly between the groups.",0,True,1207,1328
3,63,1764008,True,True,no significant difference,"There was no statistical difference in rates of vacuum-assisted delivery rate. Cesarean deliveries, as a consequence of fetal bradycardia or dystocia, did not differ significantly between the groups.",0,True,1128,1328
0,64,1764008,True,True,no significant difference,Differences in the duration of the active-first and the second stages of labor were not statistically significant.,0,True,1328,1443
1,64,1764008,True,True,no significant difference,Differences in the duration of the active-first and the second stages of labor were not statistically significant.,0,True,1328,1443
2,64,1764008,True,True,no significant difference,Differences in the duration of the active-first and the second stages of labor were not statistically significant.,0,True,1328,1443
3,64,1764008,True,True,no significant difference,Differences in the duration of the active-first and the second stages of labor were not statistically significant.,0,True,1328,1443
0,65,1764008,True,True,no significant difference,"Administration of epidural analgesia with 1% lidocaine do not prolong the active-first or second stages of labor significantly, and do not increase the incidence of oxytocin augmentation",0,True,10680,10868
1,65,1764008,True,True,no significant difference,Oxytocin augmentation After initiation of Analgesia	197(100)	192(96)	NS,0,True,11380,11450
1,65,1764008,True,True,no significant difference,"Administration of epidural analgesia with 1% lidocaine do not prolong the active-first or second stages of labor significantly, and do not increase the incidence of oxytocin augmentation",0,True,10681,10867
2,65,1764008,True,True,no significant difference,"Administration of epidural analgesia with 1% lidocaine do not prolong the active-first or second stages of labor significantly, and do not increase the incidence of oxytocin augmentation(Table 2).",0,True,10681,10876
2,65,1764008,True,True,no significant difference,"Table 2

Progress of labor",0,True,11186,11211
2,65,1764008,True,True,no significant difference,Labor progress	Epidural N = 197	Meperidine N = 198	P value,0,True,11212,11270
2,65,1764008,True,True,no significant difference,Oxytocin augmentation After initiation of Analgesia	197(100)	192(96)	NS,0,True,11380,11450
3,65,1764008,True,True,no significant difference,Oxytocin augmentation After initiation of Analgesia	197(100)	192(96)	NS,0,True,11382,11455
0,66,1764008,True,True,no significant difference,"The preanalgesic visual analog pain scale scores were similar between the two study groups (epidural, 9 ± 1.2 vs. intravenous meperidine, 9 ± 1.3; P = 0.09)",0,True,12835,12992
1,66,1764008,True,True,no significant difference,"The preanalgesic visual analog pain scale scores were similar between the two study groups (epidural, 9 � 1.2 vs. intravenous meperidine, 9 � 1.3; P = 0.09).",0,False,12835,12993
2,66,1764008,False,False,invalid prompt,,3,False,-1,0
3,66,1764008,True,True,no significant difference,"The preanalgesic visual analog pain scale scores were similar between the two study groups (epidural, 9 ± 1.2 vs. intravenous meperidine, 9 ± 1.3; P = 0.09).",0,False,12835,12993
0,67,1764008,True,True,significantly decreased,"Women who received epidural analgesia reported lower pain scores during the first stage (epidural, 3 ± 3 vs. meperidine, 6 ± 4; P < 0.0001) and second stage (epidural, 4 ± 3 vs. meperidine, 8 ± 2; P < 0.0001) of labor",-1,True,12993,13212
1,67,1764008,False,False,no significant difference,Active phase of first Stage of labor (h)	2.49 � 1.40	2.40 � 1.55	NS,0,True,11270,11339
2,67,1764008,True,True,significantly decreased,"Women who received epidural analgesia reported lower pain scores during the first stage (epidural, 3 � 3 vs. meperidine, 6 � 4; P < 0.0001) and second stage (epidural, 4 � 3 vs. meperidine, 8 � 2; P < 0.0001) of labor.",-1,True,12993,13212
3,67,1764008,True,True,significantly decreased,"Women who received epidural analgesia reported lower pain scores during the first stage (epidural, 3 ± 3 vs. meperidine, 6 ± 4; P < 0.0001) and second stage (epidural, 4 ± 3 vs. meperidine, 8 ± 2; P < 0.0001) of labor.",-1,True,12993,13212
0,68,1764008,True,True,significantly decreased,"Women who received epidural analgesia reported lower pain scores during the first stage (epidural, 3 ± 3 vs. meperidine, 6 ± 4; P < 0.0001) and second stage (epidural, 4 ± 3 vs. meperidine, 8 ± 2; P < 0.0001) of labor",-1,True,12993,13212
1,68,1764008,True,True,significantly decreased,"Women who received epidural analgesia reported lower pain scores during the first stage (epidural, 3 � 3 vs. meperidine, 6 � 4; P < 0.0001) and second stage (epidural, 4 � 3 vs. meperidine, 8 � 2; P < 0.0001) of labor.",-1,False,12993,13212
2,68,1764008,True,True,significantly decreased,"Women who received epidural analgesia reported lower pain scores during the first stage (epidural, 3 � 3 vs. meperidine, 6 � 4; P < 0.0001) and second stage (epidural, 4 � 3 vs. meperidine, 8 � 2; P < 0.0001) of labor.",-1,False,12993,13212
3,68,1764008,False,False,significantly increased,"Women who received epidural analgesia reported lower pain scores during the first stage (epidural, 3 ± 3 vs. meperidine, 6 ± 4; P < 0.0001) and second stage (epidural, 4 ± 3 vs. meperidine, 8 ± 2; P < 0.0001) of labor.",1,False,12993,13212
0,69,1764008,True,True,significantly increased,Women who received epidural analgesia had a significantly higher incidence of hypotension compared with women who received intravenous meperidine (30% vs. 0; P < 0.0001),1,True,13212,13382
1,69,1764008,True,True,significantly increased,Women who received epidural analgesia had a significantly higher incidence of hypotension compared with women who received intravenous meperidine (30% vs. 0; P < 0.0001).,1,True,13212,13383
2,69,1764008,True,True,significantly increased,Women who received epidural analgesia had a significantly higher incidence of hypotension compared with women who received intravenous meperidine (30% vs. 0; P < 0.0001).,1,True,13212,13383
3,69,1764008,True,True,significantly increased,Women who received epidural analgesia had a significantly higher incidence of hypotension compared with women who received intravenous meperidine (30% vs. 0; P < 0.0001),1,True,13212,13382
0,70,1764008,True,True,no significant difference,There was no significant difference in the incidence of nausea and vomiting between the two groups (epidural 6% vs. meperidine 4%),0,True,13383,13514
1,70,1764008,True,True,no significant difference,There was no significant difference in the incidence of nausea and vomiting between the two groups (epidural 6% vs. meperidine 4%).,0,True,13383,13515
2,70,1764008,True,True,no significant difference,There was no significant difference in the incidence of nausea and vomiting between the two groups (epidural 6% vs. meperidine 4%).,0,True,13383,13515
3,70,1764008,True,True,no significant difference,There was no significant difference in the incidence of nausea and vomiting between the two groups (epidural 6% vs. meperidine 4%).,0,True,13383,13515
